video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
IMG_7773_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_7773_prores_scene_001_hap.mov,21.81,30.0,1920x1080,18.403,106.439,active,cool,"dj, entertainment, human, music","cool_lighting, dark_room, front","cool, energetic, focused","dj_equipment, screens","#0a8dcd, #0c4d79, #8680bc",a woman in front of dj equipment | djs in a dark room with blue lights | a dj stands in the middle of the image | dj in front of a blue screen,"A woman actively DJs in a dim room bathed in blue light, with darkness around."
Grandma Bernice 1999 Birthday_prores_scene_002,/Volumes/CORSAIR/SCENES/Grandma Bernice 1999 Birthday_prores_scene_002_hap.mov,10.94,29.97002997002997,704x480,21.913,180.441,active,cool,"event, group, interaction, stage","asymmetric, contrast, cool_lighting, shadows, spotlights","dynamic, expressive, vibrant","costume, lighting, stage_materials","#4e5354, #171d1e, #9faaac",a group of people standing on stage in front of lights | a group of people on stage in front of an audience,"A cohesive ensemble positioned asymmetrically on a stage, with individuals varying in posture and orientation, some facing the audience while others engage among themselves. The environment pulsates with dynamic energy, underscored by the expressive body language suggesting movement and interaction. Cool-toned spotlights cast sharp, contrasting shadows, contributing to a chilly yet vibrant atmosphere. The audience area remains dimly lit, highlighting the performers and creating a sense of depth. A discernible contrast between the well-lit stage and the darker audience space defines the setting."
GOPR0200_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0200_prores_scene_001_hap.mov,41.5,59.94,1920x1080,48.966,131.771,dynamic,warm,"doorway, furniture, gazebo, hands_raised, hat, human, joy, log_cabin, natural_light, outdoor, porch, screened-in_porch, smile, striped_shirt, warm_lighting","color, composition, lighting, motion, spatial_layout","cozy, inviting, joyful, serene, warm_lighting","fabric, glass, log_cabin, textile, wood","#362912, #847c41, #e0db94",a table and chairs on the porch of an old log cabin | a woman in striped shirt and hat smiling in front of gazebo | a woman is standing in front of her screened-in porch | a table and chairs in the middle of the image | a woman in striped shirts and blue pants is standing in front of an open doorway with her hands in the air,"A rustic and inviting porch scene where a table and chairs sit idyllically on a log cabin porch, suggesting a serene setting. A woman, donning a striped shirt, hat, and blue pants, stands with a joyful disposition on two separate segments of the image; in one, she smiles in front of a gazebo, and in another, she celebrates by raising her hands in front of a screened-in porch. The dynamic motion captured infers that the scene is alive with activity. The color mood radiates warmth, likely achieved through the use of a warm color palette and natural lighting that accentuates the coziness of the scene."
IMG_7919_prores_scene_002_1,/Volumes/CORSAIR/SCENES/IMG_7919_prores_scene_002_1_hap.mov,8.58,24.0,2160x3840,41.384,34.822,dynamic,warm,"celebration, couple, interior, joy, wedding","lighting_warm, motion_dynamic, space_occupied","exuberance, happiness, joyful","incandescent_light, room_interior, wedding_attire","#4c3d2b, #bcb29f, #8d7556",a bride and groom dancing in the dance floor | a man dancing with his hands in the air | a man and woman dancing in the middle of the room,"In a warmly lit space, a bride and groom sway closely on a dance floor, while a solo man jubilantly throws his hands up as he dances. Another couple performs a lively dance nearby."
00_0003_2013-12-27_215258_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0003_2013-12-27_215258_prores_scene_001_hap.mov,64.41,29.97002997002997,720x480,18.203,87.496,active,warm,"cooking, food_preparation, fruits, human, kitchen, plate, slicing, vegetables, warm_lighting","composition, dominant_colors, motion, warm_lighting","comfort, focus, homeliness","bread, cutting_board, knife, onion","#cbc6c0, #624e3e, #1f130d",a plate of food with vegetables and fruit on it | a woman is slicing an onion | a plate of sliced vegetables and bread - stock video clip,"In the well-lit scene, a woman stands at a kitchen counter attending to a cutting board where she actively slices through an onion with a knife, her hands moving rhythmically. Meanwhile, a plate rests nearby, neatly arranged with vibrant vegetables and cuts of fruit, offering a warm palette dominated by the earthy tones of the produce. Adjacent to this, another plate holds an assortment of freshly sliced vegetables alongside pieces of bread. The atmosphere is one of focused culinary preparation, illuminated by a soft, warm light that suggests a comforting environment."
2013-02-16 00.53.39_prores_scene_001,/Volumes/CORSAIR/SCENES/2013-02-16 00.53.39_prores_scene_001_hap.mov,5.21,25.62,1920x1080,6.942,25.796,moderate,warm,"human, monochrome, motion, soft_lighting, television, warm_mood","background, foreground, standstill, visual_contrast","intriguing, nostalgic, sedate","fabric_clothing, television_glass","#0c0b0a, #f1ebe1, #54616f",a black and white television screen | a person is standing in front of an image,"A person stands in the forefront with a black and white television screen as the backdrop. The image on the screen is not clearly defined. The motion in the scene is moderate, suggesting some movement from the person or within the televised image. The overall color mood is warm despite the grayscale of the television, likely due to the surrounding lighting or decor. The lighting conditions are balanced, neither too bright nor too dim, providing adequate visibility without harsh shadows or glare."
RJ6A0429_prores_scene_001,/Volumes/CORSAIR/SCENES/RJ6A0429_prores_scene_001_hap.mov,6.26,23.976023976023978,1920x1080,23.386,85.442,active,warm,"distress, event, group, guitar, hand_on_head, human, onstage","background, central_figure, foreground, group, secondary_figures","anxiety, energy, entertainment, focus","indoor_setting, warm_lighting","#a0aca7, #120b08, #50392d",a man with his hands on his head in front of an audience | a man playing guitar in front of two other men | a man playing guitar in front of an audience,"A distressed man has his hands on his head onstage; behind, an engaged man strums a guitar for a small duo; separately, a guitarist performs for a larger crowd."
Birthday 2003_prores_scene_002,/Volumes/CORSAIR/SCENES/Birthday 2003_prores_scene_002_hap.mov,6.47,29.97002997002997,704x480,36.78,37.1,dynamic,warm,"ceiling_hanging, empty_room, human, monochrome, older_man, playful, sleeveless_t-shirt, surreal, yellow_balloons","color_accent, contrast, monochrome, silhouette, vector_graphic","charm, tranquility, warm_lighting, whimsical","digital_rendering, ink, paper","#8a6f36, #231d0f, #d4b972",a black and white image of an empty room with yellow balloons hanging from the ceiling | a man in sleeves - stock images and  vector clip art | a black and white image of an old man with yellow balloons on his head | a man in sleeveless t-shirt with yellow balloon on his head,"An empty room, filled with the warmth of yellow balloons suspended from the ceiling, exudes a tranquil yet animated ambiance. A graphic representation shows a man with his sleeves rolled up, and another features an elder with yellow balloons whimsically adorning his head, conveying a surrealistic charm. Elsewhere, a casual man in a sleeveless tee poses with a yellow balloon on his head, contributing to the dynamic yet playful atmosphere. The entire scene is cast in black and white, contrasting sharply with the vivid yellow balloons, establishing a warm color mood, despite the monochrome."
trim.4F232ACB-63FD-4724-BDAF-DB9E17715953_prores_scene_007,/Volumes/CORSAIR/SCENES/trim.4F232ACB-63FD-4724-BDAF-DB9E17715953_prores_scene_007_hap.mov,4.23,30.0,720x1280,34.562,0.0,dynamic,warm,"eating, glasses, human, ice_cream","indoor_lighting, motion, warm_lighting","enjoyment, pleasure","eyewear, food, ice_cream","#bda290, #764f38, #2f2019",a man eats food with his mouth | a man with glasses and glasses eats ice cream,"A bespectacled man indulges in a cone of ice cream, his motions rhythmic as he savors each bite. The ambient lighting casts a warm hue, highlighting the enjoyment on his face."
Jazz Band 2000_prores_scene_062,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_062_hap.mov,6.97,29.97002997002997,704x480,22.319,17.627,active,warm,"event, group, horns, instruments, performer, suits, trombones, trumpets, tuxedos","dressed, front, group, men_and_women, playing","engaged, lively, warm_lighting","brass, fabric, light","#201f19, #ece7da, #7a6e63","a group of people playing instruments in front of an audience | a jazz band with horns, trumpets and trombones | a group of men and women dressed in suits and tuxedos","A lively jazz band performs, their suits and tuxedos gleaming under warm, ambient light as they play brass instruments to an engaged audience."
Robotic Jay_prores_scene_006,/Volumes/CORSAIR/SCENES/Robotic Jay_prores_scene_006_hap.mov,49.68,29.97002997002997,640x480,14.899,208.841,moderate,cool,"alien, costume, dark_night_sky, eyes, human, light_rays, robot","low_light, motion, outdoor_setting","cool, mysterious, surreal","artificial_lighting, fabric, metallic_accents","#111115, #bcbfcc, #4a5157",a man dressed up as an alien robot costume | a man dressed as an alien robot in the movie 'the clone war | light rays emitted from a light source | a pair of eyes in the dark night sky,"A man in an elaborate alien robot costume stands amidst a dimly lit setting, moderate movements suggest performance mimicry. A beam of light emanates nearby. Above, eyes gaze from a night sky."
IMG_4521_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4521_prores_scene_001_hap.mov,7.4,29.97002997002997,720x1280,47.82,219.884,dynamic,warm,"computer_monitor, human, icon, image, keyboard, laptop_bag, mouse, satchel","compact, inactivity, organized, peripherals, standby","comfort, potential_activity, warm_lighting","electronics, fabric, plastic","#c9c1b5, #231d46, #82644a","a black laptop bag is stuffed in the back of satchel | a computer monitor with an icon on the screen | a person is standing in front of an image | a computer monitor, keyboard, mouse and keyboard","A tightly packed black laptop bag is wedged into the tight confines of a larger satchel, suggesting an effort to compact valuable items for travel or storage. Nearby, a computer monitor displays a solitary icon on its screen, implying a state of inactivity or standby. A person is present in the setting, positioned in front of a static image whose content is not visible in the scene. An assortment of computer peripherals including a monitor, keyboard, and mouse rests in an organized array, poised for use. The overarching motion quality in the scene is 'dynamic,' indicating potential movement or activity, either forthcoming or currently paused. The color mood emits a 'warm' ambiance, possibly due to warm lighting conditions or color choices within the scene that evoke a sense of coziness or comfort."
Jazz Band 2000_prores_scene_074,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_074_hap.mov,5.28,29.97002997002997,704x480,37.024,126.664,dynamic,warm,"event, group, monochrome, orchestra, performer, stage","dynamic, lighting, spatial_layout","energetic, warm_lighting","instruments, monochrome","#75685b, #e8dccb, #1d201c",a jazz band playing on stage in front of an audience | a group of people playing instruments in front of an audience | a black and white image of an orchestra playing music,"Jazz musicians interact energetically with instruments on stage. Audience in foreground, orchestra in grayscale, warm illumination overhead."
0005CI_prores_scene_001,/Volumes/CORSAIR/SCENES/0005CI_prores_scene_001_hap.mov,6.72,23.976023976023978,936x700,41.544,400.46,dynamic,warm,"active_engagement, cluster_of_people, dynamic_postures, pedestrian_activity, urban_intersection","crossroads, human_figures, shadows, soft_lighting, warm_lighting","anticipation, bustling, engagement, intimacy","light_sources, street_material, textile_clothing","#211613, #faf9fa, #88695a",a group of people standing in front of an intersection | a group of people standing in front,"A dynamic cluster of individuals is gathered at an urban crossroads, where the confluence of activity implies a nexus of pedestrian movement. The figures show gestures and postures suggesting active engagement or perhaps awaiting the signal to traverse paths. The scene's warmth emanates from either the natural amber hue of a setting sun or the gentle glow of nearby artificial street lighting, casting soft shadows and contributing to a bustling yet intimate atmosphere."
Cession and Toasters_prores_scene_033,/Volumes/CORSAIR/SCENES/Cession and Toasters_prores_scene_033_hap.mov,16.32,29.97002997002997,704x480,16.81,26.992,active,warm,"event, group, illumination, monochrome, sign, stage, street_light","light_and_shadow, monochrome, silhouette, spatial_arrangement","harmony, nostalgic, serene, warm_lighting","photograph, video_footage","#080d0d, #ad8d77, #322929",a black and white photograph of people standing in front of an illuminated street light | a group of people standing on stage in front of lights | a band performs on stage in front of the audience - concert stock video footage | a black and white image of people standing in front of an illuminated sign,"An evocative scene of silhouetted figures gathered in harmony, some standing before a singular street light that casts a serene glow, others sharing a moment on stage with the dynamic backdrop of performance lights that soften to a tender luminance, contrasted by the nostalgic essence of a monochromatic image where individuals converge under the inviting beacon of a sign's luminosity."
67889836400__65F9E3AA-7017-4820-AE2B-5573605080AB_prores_scene_001_1,/Volumes/CORSAIR/SCENES/67889836400__65F9E3AA-7017-4820-AE2B-5573605080AB_prores_scene_001_1_hap.mov,13.87,30.0,720x1280,25.517,21.68,active,warm,"animals, black, contrast, dog, pets, standing, white","centered, foreground, group","focus, vividness, warm_lighting",fur,"#302d29, #7b756c, #c7c6c0",a white dog standing in front of two black dogs | a white dog is standing in the middle of the room | a white dog is standing in the middle of the image,"A white dog commands attention in the center, flanked by two black dogs against a warm-lit background, all exhibiting signs of movement."
GOPR0504_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0504_prores_scene_001_hap.mov,80.3,23.976023976023978,3840x2160,24.855,62.604,active,warm,"dusk, fire_pit, fireworks, flames, grass, sky","center, dusk_lighting, high_angle, warm_lighting","celebration, excitement, warm_lighting","evening_air, fire, grass, smoke","#aeb4b8, #4f4034, #c5853a",a fire pit in the middle of grass with flames and fireworks | a firework explodes in the sky at dusk,"A fire pit crackles with orange flames at the center of a grassy area, radiating a warm glow. Above, a firework blooms in the dusky sky."
0004YZ_prores_scene_001,/Volumes/CORSAIR/SCENES/0004YZ_prores_scene_001_hap.mov,15.1,23.976023976023978,936x702,16.606,94.134,active,warm,"calm, caution, contrast, energy, glow, lighting, low_light, movement, silhouette, static, warm_lighting","hallway, image, shadow, skateboarding, stairs, standing, warm_lighting","daring, gentle_radiance, relaxed, steady, subdued, thrill","dark, light, shadowy, silhouetted","#413820, #8d7d55, #080301",a person is walking down stairs in the dark | a man is walking down the hallway | a man skateboarding down the stairs | a man is standing in front of an image,"In the subdued glow of warm lighting, a person's silhouette descends cautiously, step by step, down a shadowy staircase. Another individual, just visible in a softly lit hallway, walks with a steady pace, radiating a calm ambiance. Meanwhile, in stark contrast, a daring man dynamically skateboards down a flight of stairs, his motion exuding energy and a sense of thrill. Separately, a man stands still, his posture relaxed yet attentive, in front of an illuminated image that casts a gentle radiance around him."
IMG_7966_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_7966_prores_scene_001_hap.mov,10.71,29.97002997002997,1280x720,13.981,87.902,moderate,warm,"dancing, dark, group, nightclub, red_lights","central_composition, motion, warm_lighting","energetic, lively, warm_lighting","dim_lighting, indoor","#690c27, #13042b, #de4254",a group of people standing in the dark with red lights on | a group of people standing in the middle of the image | a group of people dancing in the dark nightclub,"A group of individuals clustered centrally, some in motion dancing, illuminated by dim red lights, suggesting a warm yet dark atmosphere."
IMG_3297_scene_001,/Volumes/CORSAIR/SCENES/IMG_3297_scene_001_hap.mov,8.03,30.0,2160x3840,49.976,7.64,dynamic,warm,"boardwalk, dog, human, park_trail, walking, wooden_bridge","daytime, outdoor, park","leisurely, relaxing, warm_lighting","natural, wooden","#3e3529, #c7ad9a, #756954",a woman walking her dog on ohie park trail | two women walk across a wooden bridge with their dogs | a woman and her dog walking on the boardwalk,"A woman strolls with her pet along a park trail, another pair crosses a wooden bridge, while another treads a boardwalk, all surrounded by warm light."
Jazz Band 2000_prores_scene_023,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_023_hap.mov,8.17,29.97002997002997,704x480,49.085,37.399,dynamic,warm,"auditorium, ensemble, event, orchestra, stage","group, striped_tuxedos, synchronous","vivacity, warm_lighting","fabric, instrument, lighting","#715a45, #292119, #cfbca5",a group of people standing on stage in front of an orchestra | a band performs in the school auditorium | a group of people standing in front of an image | a group of people dressed in black and white striped tuxedos,"An ensemble on stage, backed by an orchestra, with vibrant lighting highlighting their synchronized motion and black and white attire."
IMG_6516_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_6516_prores_scene_001_hap.mov,16.41,30.0,1920x1080,3.696,2.464,still,warm,"group, illuminated_wall, red_light, standing","frontal, monochrome, silhouette, soft_lighting, still_life","calm, peaceful, static, warm_lighting","fabric_or_clothing, light","#dc0e32, #430001, #780009",a group of people standing in front of red lights | a group of people standing in front of an image | a group of people standing in front of an illuminated wall,"A static group of individuals is casually assembled in front of an evenly illuminated, monochromatic red background that emits a warm glow. There are no discernible expressions or activities that suggest movement, and the lighting envelops the scene in a cozy and inviting ambiance, despite the lack of visible details beyond the radiant wall and the silhouettes of the people."
IMG_6397_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_6397_prores_scene_001_hap.mov,17.59,29.97002997002997,720x1280,9.248,14.887,moderate,cool,"dancing, group, human, image, nightclub, room, screen","contrast, lighting, monochrome, motion, silhouette","coolness, energetic, isolation, serene","fabric, furniture, light, shadow","#060015, #9012d2, #2a0059",a person is standing in front of an illuminated screen | a person is standing in front of an image | a black and white image of an empty room | a group of people dancing in the dark nightclub,"A solitary figure stands before a glowing screen, while a separate monochrome space shows an unoccupied room, juxtaposed with a cluster of individuals rhythmically moving in a dimly-lit club."
57569951279__5884A82E-84F1-4266-9EE2-75E995B83A56_prores_scene_001,/Volumes/CORSAIR/SCENES/57569951279__5884A82E-84F1-4266-9EE2-75E995B83A56_prores_scene_001_hap.mov,6.01,29.97002997002997,1080x1920,3.568,2.581,still,cool,"dance, group, low_light, stand","cool_lighting, minimal_light, static","calm, contemplative, subdued","shadows, soft_lighting","#00000c, #02063b, #131c9a",a group of people dancing in the dark | a group of people standing in the dark,"A subdued group of individuals is captured in a dimly lit space, faintly illuminated by sparse light sources that might suggest an after-hours ambience. Figures appear with minimal movement, possibly swaying slightly, but largely rooted in place. The atmosphere exudes a calm, possibly contemplative mood, emphasized by the cool color temperature hinting at blues or greens. While some individuals in the foreground are discernible, details fade into the shadows toward the background."
Jazz Band 2000_prores_scene_022,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_022_hap.mov,309.48,29.97002997002997,704x480,10.51,24.094,moderate,warm,"dancing, group, gymnasium, human, image, orchestra, room, stage, tuxedo","couple, group, individuals, lighting","elegant, engaged, warm_lighting","furniture, instruments, textiles","#96928a, #2a211c, #725f51",a group of people standing on stage in front of an audience | a man and woman dancing in the gymnasium | a man in tuxedo standing in front of an orchestra | a group of people standing in front of an image | a man and woman dancing in the middle of the room,Individuals gather on a lit stage facing the crowd; two dance in a gym; a tuxedoed man commands an orchestra; others front an image; a couple dances room center.
Jazz Band 2000_prores_scene_075,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_075_hap.mov,4.74,29.97002997002997,704x480,24.677,0.0,active,warm,"concert_hall, ensemble, event, performer","formal_attire, luxury, orchestra, suits, tuxedos","elegance, engagement, passion, warm_lighting","brass_instruments, music_stand, percussion, string_instruments, woodwind_instruments","#6c564a, #1e1e1a, #e2d1ba",a group of men in suits and tuxedos playing music | symphony orchestra in a concert hall | a group of men and women dressed in suits and tuxes,"An ensemble of smartly dressed musicians, comprising both men and women, actively engaged in a symphonic performance, set in an elegantly lit concert hall."
IMG_2192_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_2192_prores_scene_001_hap.mov,36.21,30.0,720x1280,46.108,122.338,dynamic,warm,"camera, celebration, champagne, confidence, group, human, image, pose, sunset","background, composition, figures, foreground, lighting, midground","celebratory, confidence, friendliness, joy, warm_lighting","backdrop, champagne_bottle, clothing, rock","#3d413d, #ceb2a8, #7e725b",a woman and man smiling at the camera | two women are holding a bottle of champagne in their hands | a group of people standing in front of an image | a woman is standing in the middle of the frame with her hands on her hips and her feet on the ground | a group of women are standing in front of an image of two women holding bottles of wine | two girls are smiling while standing on a rock in front of the sunset,"A duo consisting of a cheerful man and woman grins directly at the viewer, exuding friendliness. Nearby, two enthusiastic women toast with champagne, celebrating jovially. A larger assembly of people poses, seemingly cheerful, in front of a backdrop, while a confident woman stands solo, striking a pose with hands on hips and firmly planted feet. Another set of women showcases a poster portraying two others toasting with wine. Elsewhere, two joyful girls share a moment on a rock against the serene backdrop of a setting sun."
Cession and Toasters_prores_scene_032,/Volumes/CORSAIR/SCENES/Cession and Toasters_prores_scene_032_hap.mov,10.84,29.97002997002997,704x480,15.595,4.905,active,warm,"electronic_device, group, human, image, instruments, orange_shirt, performer, stage","centered_figure, event, group_formation, illumination, interaction","attentive, confident, energetic, focused, keen, passionate","electronic, fabric, lighting, paper_or_screen","#0e1111, #de9f8e, #5c3a37",a man in the middle of the crowd on stage | a group of people playing instruments on stage in front of an audience | a group of people standing in front of an electronic device | a man in an orange shirt is standing on stage in front of an audience | a group of people standing in front of an image,"In the center of a warmly lit stage stands a man, energizing the crowd with his lively presence. Surrounding him is a band passionately performing on their instruments, their motions a blur of activity. In another section, individuals focus intently on an electronic device that commands their attention. Nearby, a man in an orange shirt exudes confidence, addressing an attentive audience. Additionally, a cluster of people is gathered in front of a large image, examining or presenting it with keen interest."
IMG_7904_prores_scene_011_1,/Volumes/CORSAIR/SCENES/IMG_7904_prores_scene_011_1_hap.mov,5.73,30.0,2160x3840,75.366,543.846,dynamic,neutral,"aisle, couple, grass, group, guests, human, image, wedding","exterior, human_figures, interior, natural_light, standing_pose","communion, intimacy, solitude","clothing, fabricated_material, natural_environment","#8b7c71, #181727, #d0d0ce",a bride and groom look at each other as they walk down the aisle | a man is standing in the grass with his hands in his pockets | a group of people standing in front of an image,"Bride and groom gazing into each other's eyes while walking down the aisle amidst guests, man standing alone on grass with hands pocketed, group gathered before an image."
Cession and Toasters_prores_scene_024,/Volumes/CORSAIR/SCENES/Cession and Toasters_prores_scene_024_hap.mov,14.95,29.97002997002997,704x480,8.817,7.236,moderate,cool,"event, group, lights, performer, stage","instruments, performer, spotlights, stage_lighting","cool_toned, energetic, lively","drums, guitars, microphones","#2c2e3f, #a59eb7, #0a1114",a band playing on stage in front of an audience | a group of people on stage in front of lights,"On stage, a band consisting of several musicians equipped with guitars, drums, and microphones perform energetically, bathed in cool-toned lights such as blues and purples. The stage is equipped with spotlights and stage lighting rigs that create a dynamic, yet intimate, ambiance. The motion on stage is lively, as band members sway and groove to the rhythm of their music, engaging with the audience. The crowd, while not the focus of the scene, is seen enjoying the live performance, adding to the moderate perceptual motion as heads bob and hands are raised in sync with the beat."
IMG_0093_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_0093_prores_scene_002_hap.mov,12.63,24.0,360x480,22.739,73.753,active,warm,"amplifier, electronic, guitar, music, pedals, saxophone_emulation","blurred, human, instrument, playing","creative, engrossed, melodic, warm_lighting","electronic_components, metal, wood","#686053, #1e1f1d, #bdad97",a man is playing guitar with an electronic guitar pedal | a blurred image of an object | saxophone emulationation using a guitar amp and guitar pedals | a guitar amplifier with an amp and effects pedals,"A man is engrossed in playing his guitar, fingers moving nimbly as the electronic guitar pedal beneath his foot tweaks the instrument’s tone. Nearby, a blurred object is present but indiscernible, its details lost in the fuzziness of the background. The guitar, through the use of specialized amp and effects pedals, produces sounds reminiscent of a saxophone, adding a layer of melodic fusion to the setting. The guitar amplifier stands robustly, accompanied by an array of effects pedals that carve the music's ambiance."
Jazz Band 2000_prores_scene_063,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_063_hap.mov,6.88,29.97002997002997,704x480,18.715,25.939,active,warm,"drums, event, performer, saxophones, suits, trombones, tuxedos","active_motion, group_arrangement, warm_lighting","invigorating, joyful, sophisticated","fabric, musical_instruments, stage_lighting","#1e1f19, #eee8da, #7c7064",a group of people playing saxophones and drums | a jazz band with horns and trombones in the background | a group of men and women dressed in suits and tuxedos,"A vibrant jazz band performs, saxophonists and drummers actively engaging, trombonists adding depth, under warm, inviting light."
Image from iOS (1)_prores_scene_001,/Volumes/CORSAIR/SCENES/Image from iOS (1)_prores_scene_001_hap.mov,6.81,29.85,720x1280,4.013,4.906,still,neutral,"dancing, group, nightclub, proximity, rhythm, silhouette","dimness, obscure_lighting, silhouetted_figures, static","excitement, joy, neutral_mood","dark, group, intermittent_lighting","#020906, #052310, #0c6429",a crowd of people dancing in the dark nightclub,"A throng of silhouetted figures is captured in a state of collective dance within the confines of an obscurely lit nightclub. The spatial layout suggests close proximity between individuals, engaged in rhythmic movement. Despite the dynamic nature typically associated with dancing, the motion is perceived as still, possibly indicating a single moment frozen in time. The emotional tone leans toward an excitement or joy that is often felt in the shared experience of dance, albeit under a neutral lighting scheme that veils expressions and softens intensity. The lighting, subdued with possibly intermittent flashes from disco or strobe lights, casts an overall dimness that is typical of such an entertainment venue."
GOPR0518_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0518_prores_scene_001_hap.mov,23.3,119.87,1920x1080,41.429,47.4,dynamic,warm,"child, interaction, mother, obstacle_course, park, play_structure, playground, sand, slide","elevated, motion, playing, standing, top","energetic, joyful, warm_lighting","metal_play_structures, plastic_slides, sand","#706b59, #2f2a1f, #cad9df",a mother and child play on sand at the park | a little girl is standing on top of an obstacle course in the park | a little girl standing on the slide at the playground | a woman and child are playing on the slide at the playground | a child is standing in front of an obstacle in the playground | a child is standing on the top of an elevated play structure,"A mother and her child are playing together in a sand-filled area of a park. Nearby, a little girl triumphantly stands atop an obstacle course designed for children, while another girl is poised at the top of a slide. Women and children interact joyfully on and around the slides and play structures, which includes a child contemplating an obstacle and another standing high on an elevated play feature. The scene is full of motion as the children play and explore. The warm color palette is amplified by the sunlight bathing the playground, highlighting the joyful and energetic atmosphere."
Trouble Shooters at Sweet Home_prores_scene_018,/Volumes/CORSAIR/SCENES/Trouble Shooters at Sweet Home_prores_scene_018_hap.mov,19.47,29.97002997002997,704x480,25.974,131.657,active,warm,"advertisement, gathering, group, hats, image, men_and_women, open_door, party, stage, suits","front, indoor, posed, standing, warm_lighting","dynamic, inviting, stylish, vibrant","advertisement, clothing, door, hat, stage","#5f5e4f, #eaead0, #131613",we're gonna have a party | a group of men and women standing in front of an open door | a group of people standing on stage in front of an advertisement | a group of men and women dressed in suits and hats | a group of people standing in front of an image,"A vibrant gathering of individuals, some posed before an inviting open door, others on stage by an ad, and a stylishly attired bunch near an image, all exuding dynamic energy in a warmly lit environment."
IMG_3296_scene_001,/Volumes/CORSAIR/SCENES/IMG_3296_scene_001_hap.mov,2.43,30.0,2160x3840,44.029,0.0,dynamic,warm,"dog, group, park, walk, wooden_bridge, woods","daytime, dynamic, outdoors, warm_lighting, wooden_structure","companionship, leisurely, serene","fabric, foliage, wood","#6e6653, #bcaea5, #3c2f25",two women walk on a wooden bridge in the woods | two women walk across a wooden bridge over ponds and creeks | a woman and her dog walk on the boardwalk at the park,A duo strolls midstep on a rustic wooden bridge surrounded by verdant foliage. Another scene captures a solo woman with her dog promenading on a park boardwalk. Sunlight filters warmly.
trim.4F232ACB-63FD-4724-BDAF-DB9E17715953_prores_scene_006,/Volumes/CORSAIR/SCENES/trim.4F232ACB-63FD-4724-BDAF-DB9E17715953_prores_scene_006_hap.mov,4.97,30.0,720x1280,21.651,0.0,active,warm,"glasses, human, picture, seated","front, interior",warm_lighting,"fabric, glass, wood","#6f4838, #2c1b12, #b4897b",a man with glasses and glasses on his face | a man with glasses and glasses sitting in front of an image,"A bespectacled man is seated, two pairs of glasses on his face, before a picture."
Jazz Band 2000_prores_scene_034,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_034_hap.mov,7.41,29.97002997002997,704x480,34.638,153.921,dynamic,warm,"event, group, horns, performer, stage, trombones","group_activity, musical_instruments, stage_setting, warm_lighting","cozy, energetic, vibrant","fabric_clothes, metal_instruments, wooden_stage","#796e63, #2f251e, #cfc3b5",a band on stage with horns and trombones | a band on stage in front of an audience,"A vibrant band performs on stage, horn and trombone players energetically engage with the music, warm stage lights illuminate the scene, casting a cozy glow on the animated audience."
Skateboarding Michigan Dad Friends Frank_prores_scene_057,/Volumes/CORSAIR/SCENES/Skateboarding Michigan Dad Friends Frank_prores_scene_057_hap.mov,8.0,29.97002997002997,704x480,47.594,63.115,dynamic,warm,"built_environment, car, human, iced_tea, road, sitting, standing","daytime, human_figure, object_interaction, urban_setting","quietness, solitude","asphalt, beverage, clothing, vehicle","#7e7873, #3e3b3c, #a0aec8",a man drinking iced tea | a man is standing in front of his car | a man is sitting in the middle of the road with his hands in his pockets | a man is standing in front of an empty parking lot,"A man enjoys iced tea, another stands by his car, a third sits in the center of a vacant road, and a fourth surveys an empty lot."
